Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TBR,Rays,48.0,180.254,201.933,36.8284,22.4433,8.74274,0.733767,4.90852,22.2055,19.5048,18.4801,0.324103,67.5504,1.66071,1.17737,0.361339,2.38259,5.935,0.749383,0.204314,0.282625,0.342651,0.625276,0.276728,0.0915159,0.334518,0.273575,0.138337,5.80433,0.292917,,,18.185,-5.43674,0.98,0.54996,0.54996,0.379323,-3.4941956996917725,0.42444443702697754,82.4969,174.6,3.6375,174.6,3.6375,999.0,0.0,OF,/players/kameron-misner/26374/stats?position=OF,12,AL,Kameron Misner,670224,26374,26374
NYY,Yankees,39.0,153.329,168.39,34.7029,23.4402,6.33382,0.490128,4.43883,20.2908,15.9632,11.0904,0.28594,39.8343,2.52411,0.982521,0.46427,2.75364,6.98082,1.88823,0.22633,0.287731,0.360881,0.648611,0.284858,0.0658613,0.236559,0.278413,0.134551,5.94116,0.275032,,,16.2661,-3.43184,0.06,0.341224,0.341224,0.378627,-2.7109235227108,0.7544444166123867,84.159,147.7,3.787179487,147.7,3.787179487,733.0800170898438,0.0,3B,/players/oswald-peraza/22823/stats?position=3B,9,AL,Oswald Peraza,672724,22823,22823
HOU,Astros,74.0,292.647,313.367,71.6908,52.624,12.9925,0.88609,5.18824,31.7933,30.049,14.31,0.449594,44.3477,1.99837,2.33942,2.07151,6.21978,3.50828,1.22526,0.244973,0.282687,0.348611,0.631298,0.275799,0.0456653,0.14152,0.322677,0.103638,3.90706,0.27094,,,27.9859,-8.67113,0.16,-0.335076,-0.335076,0.376875,-7.743320405483246,0.9290853440761566,79.3387,253.4,3.424324324,253.4,3.424324324,457.1700134277344,0.0,2B/OF,/players/mauricio-dubon/16530/stats?position=2B/OF,21,AL,Mauricio Dubón,643289,16530,16530
MIA,Marlins,46.0,157.889,178.177,36.6005,26.5918,7.74955,0.509915,1.74918,16.2263,15.342,15.4659,0.275579,29.9781,2.85566,1.38227,0.583912,3.5689,0.890199,0.19155,0.231811,0.309258,0.320588,0.629846,0.282478,0.0868006,0.168249,0.515906,0.0887769,3.31375,0.273249,,,16.8702,-3.97254,-0.63,-0.25184,-0.25184,0.364802,-5.115780740976334,2.722194790840149,77.1716,152.8,3.32173913,152.8,3.32173913,746.1599731445312,0.0,C,/players/liam-hicks/29844/stats?position=C,20,NL,Liam Hicks,689414,29844,29844
SEA,Mariners,42.0,159.253,174.762,35.7215,22.2589,6.96871,0.397975,6.09591,18.2652,21.4918,12.9894,0.564391,41.707,1.08688,1.22479,0.207988,3.15928,1.5439,0.477514,0.224306,0.285285,0.387897,0.673182,0.2922,0.0743258,0.23865,0.311443,0.163591,3.49229,0.262929,,,17.9145,-2.52886,0.48,-0.166933,-0.166933,0.364703,-1.0248055011034012,-1.2792592346668243,95.7099,165.1,3.93095238,165.1,3.93095238,750.3300170898438,0.04545455,OF,/players/dominic-canzone/26438/stats?position=OF,11,AL,Dominic Canzone,686527,26438,26438
WSN,Nationals,124.0,460.697,521.429,111.024,74.1844,20.1164,0.503217,16.2204,55.4682,65.0409,51.6165,1.1969,104.262,3.93426,4.19142,0.524731,13.0436,0.0,0.0,0.240992,0.320066,0.392467,0.712533,0.312511,0.0989904,0.199954,0.495066,0.151475,1.44316,0.275268,,,61.9743,0.978469,-0.02,-1.01448,-1.01448,0.358015,-0.782933846116066,-13.092289466410875,100.371,542.7,4.376612903,542.7,4.376612903,334.1600036621094,0.35714286,1B,/players/josh-bell/13145/stats?position=1B,24,NL,Josh Bell,605137,13145,13145
KCR,Royals,46.0,166.815,194.362,41.4402,28.786,8.38472,0.827669,3.44181,23.5541,19.0805,19.0911,0.0175276,34.8595,6.6378,1.53728,0.280747,4.71853,2.09813,0.731665,0.24842,0.346088,0.370504,0.716592,0.320483,0.0982245,0.179353,0.547659,0.122084,4.45641,0.29218,,,24.348,1.61184,-0.61,-0.306821,-0.306821,0.35607,0.7508923411369324,-3.7929948568344116,104.756,198.7,4.319565217,198.7,4.319565217,613.0499877929688,0.25925926,OF,/players/mark-canha/11445/stats?position=OF,7,AL,Mark Canha,592192,11445,11445
MIN,Twins,94.0,363.572,392.697,89.8465,60.0351,18.339,0.457616,11.0149,41.4861,45.2403,20.367,0.486779,67.7939,5.35034,2.94401,0.462959,8.03092,1.2643,0.549045,0.247122,0.29463,0.390969,0.685599,0.298141,0.0518644,0.172637,0.300425,0.143847,2.60494,0.273999,,,42.1322,-3.8047,0.13,-0.642458,-0.642458,0.353701,-3.255142569541931,-6.432316422462463,94.1853,369.7,3.932978723,369.7,3.932978723,365.8500061035156,0.20769231,1B/3B,/players/jose-miranda/20538/stats?position=1B/3B,8,AL,Jose Miranda,669304,20538,20538
ATH,Athletics,92.0,355.201,381.251,91.6436,66.7395,16.2054,1.01265,7.68605,41.0503,37.748,20.4523,0.851898,51.581,2.42646,2.65872,0.512225,8.5989,3.89149,1.46535,0.258005,0.30079,0.374245,0.675035,0.294277,0.0536452,0.135294,0.396508,0.116241,3.71402,0.281177,,,39.7183,-4.87968,-1.34,-0.51576,-0.51576,0.352562,-2.8010960817337036,-6.515229105949402,94.7612,358.3,3.894565217,358.3,3.894565217,530.1199951171875,0.03370787,3B/OF,/players/miguel-andujar/15878/stats?position=3B/OF,10,AL,Miguel Andujar,609280,15878,15878
SDP,Padres,70.0,273.143,295.457,71.1041,55.2125,12.6424,1.5917,1.65744,30.0829,26.3199,11.2711,0.160167,48.2415,4.17947,1.72021,0.520858,6.99452,3.282,1.03406,0.260318,0.298142,0.336462,0.634603,0.279629,0.0381479,0.163277,0.233639,0.0761437,4.5513,0.308701,,,27.2972,-7.26489,-0.04,-0.31884,-0.31884,0.345982,-6.836428254842758,0.3600914105772972,81.5528,240.4,3.434285714,240.4,3.434285714,643.3099975585938,0.0,SS,/players/jose-iglesias/10231/stats?position=SS,29,NL,Jose Iglesias,578428,10231,10231
WSN,Nationals,42.0,164.984,175.425,43.0145,31.8059,7.55108,1.06208,2.59538,19.3915,17.1619,7.61534,0.223844,32.6748,1.21778,1.09994,0.21196,3.28202,6.08806,1.70418,0.260719,0.296413,0.366556,0.662969,0.289049,0.0434108,0.186261,0.233064,0.105837,5.9379,0.308982,,,17.5375,-2.98335,-0.02,0.208436,0.208436,0.340544,-3.0262005031108856,0.4892592243850231,84.5804,165.7,3.945238095,165.7,3.945238095,571.9000244140625,0.18181818,SS,/players/amed-rosario/15518/stats?position=SS,24,NL,Amed Rosario,642708,15518,15518
BOS,Red Sox,52.0,179.398,201.993,37.8208,25.6391,7.54497,0.230961,4.40581,20.1998,20.3025,18.3232,0.728198,57.4404,2.45135,1.55242,0.268357,3.39926,1.88964,0.304837,0.210821,0.290472,0.32913,0.619602,0.275423,0.090712,0.284368,0.318995,0.118309,3.5165,0.280554,,,17.9783,-5.65042,-0.84,-0.106102,-0.106102,0.338528,-6.639087677001953,3.172345817089081,71.7336,158.4,3.046153846,158.4,3.046153846,733.510009765625,0.0,C,/players/carlos-narvaez/19722/stats?position=C,3,AL,Carlos Narvaez,665966,19722,19722
NYY,Yankees,45.0,161.961,180.347,34.2964,22.6634,7.72923,0.478235,3.42558,17.3689,16.9074,14.2444,0.477128,33.7889,2.54677,1.1904,0.40437,3.2193,0.987335,0.22624,0.211757,0.28391,0.328837,0.612748,0.271815,0.0789831,0.187355,0.42157,0.11708,3.30127,0.245129,,,15.528,-5.56865,0.75,-0.201788,-0.201788,0.336675,-5.363779172301292,2.6018518209457397,74.9849,132.7,2.948888888,132.7,2.948888888,999.0,0.0,C,/players/jc-escarra/20084/stats?position=C,9,AL,J.C. Escarra,641555,20084,20084
WSN,Nationals,33.0,112.595,125.996,23.9183,15.305,4.83306,0.273927,3.50628,12.3177,14.11,9.509,0.186359,38.438,2.91094,0.648461,0.332957,2.16788,0.354047,0.139476,0.212429,0.289172,0.353641,0.642813,0.284518,0.0754707,0.305074,0.247385,0.141212,2.72505,0.286289,,,12.1365,-2.60222,-0.53,-0.203026,-0.203026,0.332652,-2.985731691122055,2.01629638671875,81.5307,112.5,3.409090909,112.5,3.409090909,748.2100219726562,0.02272727,C,/players/riley-adams/19864/stats?position=C,24,NL,Riley Adams,656180,19864,19864
CHW,White Sox,22.0,78.126,87.3442,19.9727,13.1773,4.16205,0.23754,2.39578,9.99372,10.1521,7.33574,0.159281,16.3751,1.14757,0.602154,0.132679,1.91535,0.519745,0.110205,0.255647,0.326287,0.406998,0.733285,0.320494,0.0839866,0.187478,0.447981,0.151351,3.55721,0.293157,,,10.9425,0.725134,-2.16,-0.110383,-0.110383,0.332059,0.7612367793917656,-0.462469220161438,108.721,90.3,4.104545454,90.3,4.104545454,999.0,0.0,C,/players/edgar-quero/sa3015239/stats?position=C,4,AL,Edgar Quero,700337,sa3015239,sa3015239
CHC,Cubs,32.0,125.172,138.229,30.8629,24.0848,4.65068,0.648238,1.4792,16.935,10.6992,10.2718,0.186697,28.9147,1.35515,0.715551,0.678146,2.78638,8.68782,2.17525,0.246564,0.308985,0.329528,0.638514,0.284416,0.0743105,0.20918,0.355246,0.0829639,6.57806,0.307704,,,13.3035,-2.86624,0.38,0.576195,0.576195,0.331414,-2.1274093985557556,0.7391470074653625,83.6438,122.7,3.834375,122.7,3.834375,573.9199829101562,0.03571429,3B,/players/jon-berti/12037/stats?position=3B,17,NL,Jon Berti,542932,12037,12037
TBR,Rays,20.0,75.3853,81.9439,20.4894,16.1089,3.56619,0.495453,0.318779,10.1483,5.93008,4.89251,0.295583,10.0892,0.239747,0.495545,0.930874,1.52058,6.59244,0.691132,0.271795,0.316265,0.344932,0.661198,0.290627,0.0597056,0.123123,0.484926,0.0731367,7.17852,0.308076,,,8.29611,-1.28953,0.0,0.873263,0.873263,0.329828,0.1488388180732727,0.3086419701576233,92.2737,74.1,3.705,74.1,3.705,999.0,0.0,OF,/players/chandler-simpson/sa3020219/stats?position=OF,12,AL,Chandler Simpson,802415,sa3020219,sa3020219
LAA,Angels,27.0,105.789,115.688,24.561,15.674,4.51172,0.372022,4.00321,13.2066,13.4895,7.79374,0.242659,32.0592,1.18497,0.598524,0.322215,1.80505,1.61443,0.330952,0.232171,0.290725,0.395377,0.686102,0.298231,0.0673686,0.277117,0.243105,0.163207,4.50963,0.292327,,,12.4204,-1.11253,0.0,-0.0038054,-0.0038054,0.329488,-1.0891988310031593,0.4166666567325592,91.8004,116.9,4.329629629,116.9,4.329629629,999.0,0.0,2B,/players/christian-moore/sa3025168/stats?position=2B,1,AL,Christian Moore,695681,sa3025168,sa3025168
NYM,Mets,36.0,145.066,155.241,35.7258,25.9751,6.31113,0.774796,2.66471,19.1054,13.4805,7.92714,0.0140384,31.7514,0.799281,0.939629,0.508728,2.66053,8.14492,1.79114,0.246273,0.287285,0.355567,0.642852,0.281427,0.0510635,0.20453,0.249663,0.109294,6.6125,0.296274,,,14.5673,-3.59248,-0.02,0.62979,0.62979,0.324968,-2.6003324389457703,0.5838647298514843,82.5999,144.5,4.013888888,144.5,4.013888888,417.0899963378906,0.07692308,2B/SS,/players/luisangel-acuna/26548/stats?position=2B/SS,25,NL,Luisangel Acuña,682668,26548,26548
TOR,Blue Jays,27.0,103.73,113.771,22.741,12.6737,5.03737,0.207392,4.82254,12.8008,15.5745,7.8318,0.599712,31.7665,1.33997,0.749546,0.120125,1.51879,0.370915,0.0845563,0.219233,0.280796,0.411268,0.692064,0.29771,0.0688382,0.279214,0.246543,0.192035,2.97939,0.263932,,,12.167,-1.14175,0.13,-0.127743,-0.127743,0.324136,-0.8366547971963882,0.17629627510905266,94.5543,113.3,4.196296296,113.3,4.196296296,632.260009765625,0.0,2B,/players/orelvis-martinez/25967/stats?position=2B,14,AL,Orelvis Martinez,682619,25967,25967
PIT,Pirates,83.0,314.009,350.376,76.6086,51.5203,15.4472,1.1352,8.50583,42.1978,37.0482,30.6122,0.16811,80.7417,3.12836,2.11378,0.512629,7.05911,9.33282,3.01306,0.24397,0.315407,0.381657,0.697064,0.306768,0.0873698,0.230443,0.379138,0.137688,5.0154,0.300178,,,40.0244,-0.961867,-1.5,-0.0253322,-0.0253322,0.313548,-2.7253181990236044,-5.891534328460693,93.5558,361.7,4.357831325,361.7,4.357831325,422.7699890136719,0.05479452,OF,/players/tommy-pham/2967/stats?position=OF,27,NL,Tommy Pham,502054,2967,2967
SEA,Mariners,28.0,107.579,118.45,23.5287,15.5231,4.69466,0.576733,2.73416,14.6059,10.113,8.42408,0.0148098,31.7398,1.21439,0.685434,0.546816,1.37747,7.43242,1.89551,0.21871,0.281308,0.349317,0.630626,0.277947,0.0711193,0.267959,0.265411,0.130607,6.8898,0.281804,,,10.7832,-3.07287,0.0,0.520321,0.520321,0.311141,-1.4199931621551514,0.47758281230926514,85.6837,109.5,3.910714285,109.5,3.910714285,491.4100036621094,0.07692308,2B,/players/ryan-bliss/29547/stats?position=2B,11,AL,Ryan Bliss,669208,29547,29547
MIA,Marlins,32.0,121.582,131.696,30.1286,21.0579,6.44241,0.497279,2.13102,14.6096,12.3057,7.36245,0.172883,26.3961,1.22127,0.865183,0.665184,2.29887,5.56764,0.802126,0.247805,0.295444,0.361556,0.657,0.287649,0.0559049,0.200432,0.278922,0.113751,5.95891,0.2981,,,13.0174,-2.38815,0.0,0.556082,0.556082,0.304383,-2.4909326434135437,1.0582010746002197,80.6518,114.8,3.5875,114.8,3.5875,999.0,0.0,2B/SS,/players/maximo-acosta/sa3014711/stats?position=2B/SS,20,NL,Maximo Acosta,691185,sa3014711,sa3014711
PIT,Pirates,49.0,184.184,205.761,43.6331,30.2684,8.48591,0.934771,3.94406,22.8489,20.1432,18.31,0.434997,53.3609,1.72811,1.30634,0.231925,3.2415,4.23783,1.18957,0.236899,0.309792,0.357364,0.667156,0.294821,0.0889869,0.259335,0.343135,0.120464,4.96994,0.309622,,,21.526,-2.54349,0.35,-0.0278237,-0.0278237,0.303291,-3.592041999101639,-0.3145155608654022,85.5143,193.7,3.953061224,193.7,3.953061224,630.4500122070312,0.0,2B/3B,/players/jared-triolo/25807/stats?position=2B/3B,27,NL,Jared Triolo,669707,25807,25807
MIA,Marlins,42.0,150.578,165.588,36.2169,23.3709,7.70622,0.351068,4.78872,18.0017,19.4764,12.2512,0.81034,35.4251,1.48129,1.01655,0.261553,3.44682,2.77534,0.367665,0.24052,0.302126,0.391767,0.693893,0.301476,0.0739862,0.213935,0.345835,0.151248,4.3766,0.28217,,,18.2102,-1.15996,-1.35,0.119721,0.119721,0.30329,-1.8686600252985954,-0.7018519043922424,89.9583,165.5,3.94047619,165.5,3.94047619,999.0,0.0,C,/players/agustn-ramrez/sa3009276/stats?position=C,20,NL,Agustín Ramírez,682663,sa3009276,sa3009276
SFG,Giants,26.0,93.4843,104.473,21.4231,13.2777,4.33037,0.216859,3.59819,11.8713,12.6295,8.66298,0.00943808,29.3444,0.867532,0.674455,0.155165,1.82722,0.430771,0.175093,0.229163,0.298523,0.395593,0.694116,0.303311,0.0829208,0.280881,0.295217,0.166431,3.03232,0.291181,,,11.6435,-0.577538,0.12,-0.164697,-0.164697,0.30225,-0.6915959715843201,0.14360202476382256,95.7824,103.8,3.992307692,103.8,3.992307692,750.6300048828125,0.07692308,C,/players/tom-murphy/13499/stats?position=C,30,NL,Tom Murphy,608596,13499,13499
BOS,Red Sox,28.0,108.813,120.21,24.6448,16.0128,4.96941,0.985995,2.67658,17.0735,9.94661,9.49633,0.0721118,30.9718,0.675418,0.649347,0.576069,0.902016,10.7809,2.05554,0.226487,0.291025,0.364073,0.655098,0.287608,0.0789976,0.257647,0.306612,0.137586,8.48153,0.289764,,,11.8782,-2.18377,-0.07,1.11759,1.11759,0.301672,-1.591417670249939,0.49855100363492966,80.3047,124.7,4.453571428,124.7,4.453571428,375.3900146484375,0.0,2B/SS,/players/david-hamilton/27531/stats?position=2B/SS,3,AL,David Hamilton,666152,27531,27531
CIN,Reds,55.0,213.69,232.542,54.404,40.0132,10.1429,0.642182,3.60579,24.6584,22.7611,13.9502,0.0209939,32.2291,1.56508,1.61871,1.718,4.51627,4.37294,1.53008,0.254594,0.302912,0.358691,0.661604,0.290904,0.0599899,0.138595,0.432844,0.104098,4.3008,0.28304,,,23.5947,-3.60759,0.56,-0.183191,-0.183191,0.298247,-6.025442764163017,1.179369330406189,78.9904,210.7,3.83090909,210.7,3.83090909,657.530029296875,0.08029197,2B/3B,/players/santiago-espinal/19997/stats?position=2B/3B,18,NL,Santiago Espinal,669289,19997,19997
COL,Rockies,66.0,254.673,282.291,65.3537,45.3912,12.6202,1.10418,6.23807,31.7562,30.0623,17.898,0.533763,57.2781,6.04811,2.19956,0.78322,5.45938,3.74933,1.50322,0.256618,0.317998,0.388328,0.706326,0.309387,0.0634026,0.202905,0.312475,0.131709,4.24422,0.305734,,,32.8419,-0.179896,0.09,-0.401975,-0.401975,0.297521,-5.532843321561813,-0.9748148024082184,84.8004,282.8,4.284848484,282.8,4.284848484,610.9099731445312,0.00769231,2B/SS,/players/kyle-farmer/14813/stats?position=2B/SS,19,NL,Kyle Farmer,571657,14813,14813
BOS,Red Sox,30.0,116.132,126.122,28.7787,19.0529,5.2375,0.557498,3.9308,16.5996,14.2866,7.53884,0.0865679,34.5953,1.12248,0.920687,0.408669,2.4249,5.00267,1.37915,0.247811,0.29782,0.404055,0.701875,0.304522,0.059774,0.274299,0.217915,0.156244,6.15604,0.316428,,,14.1793,-0.574208,0.39,0.223921,0.223921,0.291271,-0.9013516902923584,-0.4896296262741089,92.2024,137.9,4.596666666,137.9,4.596666666,672.9099731445312,0.01904762,2B,/players/romy-gonzalez/21562/stats?position=2B,3,AL,Romy Gonzalez,663853,21562,21562
PIT,Pirates,25.0,96.2427,105.792,24.6406,17.0968,4.87246,0.483358,2.18807,12.1993,11.2347,7.74108,0.57159,23.5949,0.979227,0.676642,0.152444,1.87489,2.96709,0.610996,0.256026,0.3158,0.384902,0.700702,0.305381,0.0731726,0.223031,0.328082,0.128876,5.43522,0.315627,,,11.9668,-0.408563,0.09,0.146714,0.146714,0.279709,-0.7866557091474533,-0.023471318185329437,92.622,107.2,4.288,107.2,4.288,563.4500122070312,0.0,2B/OF,/players/nick-yorke/27504/stats?position=2B/OF,27,NL,Nick Yorke,694377,27504,27504
SFG,Giants,82.0,318.443,354.213,76.1185,49.9204,14.2109,0.282469,11.7048,38.3164,42.5695,27.7306,0.0319996,52.1246,4.07062,3.31693,0.421594,6.0836,0.0,0.0,0.239033,0.305236,0.395702,0.700938,0.306342,0.0782878,0.147156,0.532005,0.156669,1.57288,0.249732,,,40.3413,-1.09383,0.14,-0.644728,-0.644728,0.27802,-1.566865622997284,-7.5216163247823715,97.8229,357.0,4.353658536,357.0,4.353658536,619.8200073242188,0.24358974,1B,/players/wilmer-flores/5827/stats?position=1B,30,NL,Wilmer Flores,527038,5827,5827
NYM,Mets,38.0,145.393,161.212,32.7676,22.5696,5.85203,0.353553,3.99238,16.9572,16.5902,13.1257,0.219765,42.7128,1.28293,0.943041,0.424541,3.47612,0.617391,0.1886,0.225373,0.293486,0.352863,0.646349,0.285337,0.0814193,0.264949,0.307302,0.127491,2.99448,0.288818,,,15.6349,-3.22329,-0.31,-0.24302,-0.24302,0.269527,-3.090008720755577,0.3381481170654297,85.2318,138.7,3.65,138.7,3.65,465.25,0.0,3B,/players/brett-baty/26123/stats?position=3B,25,NL,Brett Baty,683146,26123,26123
SDP,Padres,46.0,177.711,195.021,40.1857,29.1327,8.09701,0.753242,2.20277,22.874,13.4523,13.2424,0.126027,52.2712,1.6261,1.09413,1.34778,2.9194,11.8093,1.41783,0.22613,0.284263,0.317355,0.601618,0.26746,0.0679025,0.268028,0.253341,0.0912258,7.01582,0.305498,,,16.1079,-6.70534,1.85,1.44135,1.44135,0.261794,-4.770720720291138,0.8195340633392334,73.3625,158.7,3.45,158.7,3.45,737.8499755859375,0.0,OF,/players/brandon-lockridge/21496/stats?position=OF,29,NL,Brandon Lockridge,663604,21496,21496
,,30.0,118.092,129.0,29.5984,21.3915,5.53675,0.870066,1.80008,15.8485,11.2963,8.65588,0.00046053,21.8009,0.708562,1.01613,0.527797,2.18294,6.22115,1.57937,0.25064,0.303279,0.357989,0.661268,0.29076,0.0670998,0.168999,0.397042,0.10735,6.54257,0.291062,,,13.074,-2.01617,0.12,0.361839,0.361839,0.257694,-1.645883560180664,-0.1577777937054634,86.6978,127.7,4.256666666,127.7,4.256666666,731.9199829101562,0.0212766,2B/OF,/players/whit-merrifield/11281/stats?position=2B/OF,-1,,Whit Merrifield,593160,11281,11281
SDP,Padres,64.0,242.104,270.105,53.7096,33.7888,10.9366,0.820184,8.16405,30.8246,29.6501,22.479,0.866498,56.1987,2.76175,1.52414,0.368767,5.24697,3.469,0.97376,0.221845,0.293639,0.374958,0.668597,0.292652,0.0832233,0.208063,0.399992,0.153113,4.38382,0.254068,,,27.7859,-3.81039,-0.37,-0.159626,-0.159626,0.253572,-3.2868364602327347,-3.241088032722473,90.318,251.1,3.9234375,251.1,3.9234375,691.02001953125,0.0,OF,/players/jason-heyward/4940/stats?position=OF,29,NL,Jason Heyward,518792,4940,4940
ATL,Braves,24.0,91.3098,102.764,21.1082,13.203,4.3106,0.646552,2.94806,13.969,10.1125,7.80336,0.0461463,26.8175,2.07921,0.651473,0.920452,1.35605,4.15419,1.07599,0.231171,0.304297,0.389401,0.693698,0.304154,0.0759346,0.260961,0.290981,0.158229,6.94044,0.291984,,,11.5228,-0.498367,0.26,0.213219,0.213219,0.248481,-0.6236480474472046,-0.38814812898635864,93.1899,106.9,4.454166666,106.9,4.454166666,748.1599731445312,0.0776699,OF,/players/stuart-fairchild/20321/stats?position=OF,16,NL,Stuart Fairchild,656413,20321,20321
SEA,Mariners,22.0,82.0943,94.1775,17.8778,12.9901,3.26274,0.3769,1.24802,10.3671,6.41271,9.75555,0.103674,23.8467,0.652593,0.568418,1.1066,1.48941,3.88504,0.907676,0.217771,0.303918,0.312304,0.616221,0.277786,0.103587,0.25321,0.409095,0.0945325,5.87129,0.288871,,,8.56135,-2.45535,0.06,0.225543,0.225543,0.247438,-1.329331398010254,0.5805761180818081,85.5708,74.7,3.395454545,74.7,3.395454545,999.0,0.06521739,2B/SS,/players/leonardo-rivas/21009/stats?position=2B/SS,11,AL,Leo Rivas,660844,21009,21009
COL,Rockies,24.0,87.6063,94.0968,21.6089,14.6839,4.51993,0.49521,1.90994,9.89374,9.92321,4.58066,0.152357,19.7355,0.764601,0.731708,0.413545,1.69913,1.31887,0.378466,0.24666,0.287716,0.374963,0.662679,0.287832,0.0486802,0.209736,0.232103,0.128303,4.6911,0.29537,,,9.31485,-1.69241,0.77,-0.0463837,-0.0463837,0.243964,-3.389120653271675,2.6218518018722534,70.2925,88.4,3.683333333,88.4,3.683333333,699.260009765625,0.0625,C,/players/drew-romo/27763/stats?position=C,19,NL,Drew Romo,691011,27763,27763
TOR,Blue Jays,18.0,64.6678,69.252,14.4183,9.1643,2.59526,0.106839,2.55188,7.63214,8.44441,3.28913,0.0126627,18.4302,0.385351,0.412992,0.369518,1.28802,0.760992,0.249191,0.222959,0.263147,0.38478,0.647927,0.280344,0.047495,0.266132,0.178464,0.161821,4.03227,0.269087,,,6.438,-1.66297,0.11,-0.0499549,-0.0499549,0.243918,-1.4494616240262985,1.498888835310936,82.3381,61.2,3.4,61.2,3.4,749.6799926757812,0.03225806,C,/players/christian-bethancourt/10028/stats?position=C,14,AL,Christian Bethancourt,542194,10028,10028
CIN,Reds,30.0,110.027,126.041,23.3398,12.7285,5.18162,0.660813,4.76893,17.0009,14.4299,13.7944,0.353517,42.8343,1.04922,0.687281,0.483489,1.20898,5.78875,1.30078,0.212128,0.30411,0.401264,0.705374,0.308025,0.109443,0.339843,0.322041,0.189136,6.83295,0.294257,,,14.5256,-0.218501,0.38,0.416107,0.416107,0.243175,-1.0136177837848663,-0.8237036466598511,90.5141,139.6,4.653333333,139.6,4.653333333,686.0499877929688,0.04,OF,/players/will-benson/21853/stats?position=OF,18,NL,Will Benson,666181,21853,21853
CIN,Reds,27.0,104.51,113.34,26.1163,16.9962,5.289,0.365658,3.46546,14.0404,13.3389,6.90393,0.24304,27.0418,1.09987,0.677481,0.14833,1.90253,3.88514,1.05948,0.249893,0.301438,0.406976,0.708414,0.307106,0.0609137,0.238591,0.255306,0.157083,5.53761,0.303305,,,12.9779,-0.28034,-0.63,0.15254,0.15254,0.241584,-1.2169623225927353,-0.2133333384990692,89.8954,112.1,4.151851851,112.1,4.151851851,499.42999267578125,0.14925373,3B,/players/noelvi-marte/26517/stats?position=3B,18,NL,Noelvi Marte,682622,26517,26517
SFG,Giants,16.0,59.5888,64.6737,12.849,8.46635,2.69689,0.091489,1.59426,6.16925,6.84899,4.1533,0.166279,21.4037,0.530379,0.321005,0.0801983,1.15072,0.0,0.0,0.215628,0.271431,0.344219,0.61565,0.269926,0.0642193,0.330949,0.194046,0.128592,1.87362,0.304908,,,5.47011,-2.0953,1.12,-0.102473,-0.102473,0.241574,-2.166420429944992,2.3545678853988647,73.3124,55.3,3.45625,55.3,3.45625,731.8499755859375,0.0,C,/players/sam-huff/22209/stats?position=C,30,NL,Sam Huff,669087,22209,22209
MIN,Twins,16.0,58.6806,66.7391,14.1617,9.68493,2.98114,0.20004,1.29555,7.37796,6.45283,6.38015,0.072235,12.4761,1.08787,0.491122,0.0993096,1.32647,0.480022,0.110777,0.241335,0.324576,0.365189,0.689766,0.306198,0.0955984,0.186938,0.51139,0.123855,3.75611,0.283394,,,7.59318,-0.213829,-0.06,-0.0836694,-0.0836694,0.239649,-0.09491420909762383,0.18691356852650642,99.8527,58.5,3.65625,58.5,3.65625,999.0,0.33333333,2B/DH,/players/mickey-gasper/24759/stats?position=2B/DH,8,AL,Mickey Gasper,681508,24759,24759
